obs_id,school_id,school_name,county_name,year,county_loc_id,school_loc_id,location,cohort,age,dose,weight
9950,6479,cobb mountain elementary,Lake,2022,18,1302,1302,2022,5,2,1
9951,6481,coyote valley elementary,Lake,2013,18,1303,1303,2013,5,2,1
9952,6481,coyote valley elementary,Lake,2014,18,1303,1303,2014,5,2,1
9953,6481,coyote valley elementary,Lake,2015,18,1303,1303,2015,5,2,1
9954,6481,coyote valley elementary,Lake,2016,18,1303,1303,2016,5,2,1
9955,6481,coyote valley elementary,Lake,2017,18,1303,1303,2017,5,2,1
9956,6481,coyote valley elementary,Lake,2018,18,1303,1303,2018,5,2,1
9957,6481,coyote valley elementary,Lake,2019,18,1303,1303,2019,5,2,1
9958,6481,coyote valley elementary,Lake,2020,18,1303,1303,2020,5,2,1
9959,6481,coyote valley elementary,Lake,2021,18,1303,1303,2021,5,2,1
9960,6481,coyote valley elementary,Lake,2022,18,1303,1303,2022,5,2,1
9961,6482,east lake,Lake,2013,18,1304,1304,2013,5,2,1
9962,6482,east lake,Lake,2014,18,1304,1304,2014,5,2,1
9963,6482,east lake,Lake,2015,18,1304,1304,2015,5,2,1
9964,6482,east lake,Lake,2016,18,1304,1304,2016,5,2,1
9965,6482,east lake,Lake,2017,18,1304,1304,2017,5,2,1
9966,6482,east lake,Lake,2018,18,1304,1304,2018,5,2,1
9967,6482,east lake,Lake,2019,18,1304,1304,2019,5,2,1
9968,6482,east lake,Lake,2020,18,1304,1304,2020,5,2,1
9969,6482,east lake,Lake,2021,18,1304,1304,2021,5,2,1
9970,6482,east lake,Lake,2022,18,1304,1304,2022,5,2,1
9971,6506,kelseyville elementary,Lake,2013,18,1305,1305,2013,5,2,1
9972,6506,kelseyville elementary,Lake,2014,18,1305,1305,2014,5,2,1
9973,6506,kelseyville elementary,Lake,2015,18,1305,1305,2015,5,2,1
9974,6506,kelseyville elementary,Lake,2016,18,1305,1305,2016,5,2,1
9975,6506,kelseyville elementary,Lake,2017,18,1305,1305,2017,5,2,1
9976,6506,kelseyville elementary,Lake,2018,18,1305,1305,2018,5,2,1
9977,6506,kelseyville elementary,Lake,2019,18,1305,1305,2019,5,2,1
9978,6506,kelseyville elementary,Lake,2020,18,1305,1305,2020,5,2,1
9979,6506,kelseyville elementary,Lake,2021,18,1305,1305,2021,5,2,1
9980,6506,kelseyville elementary,Lake,2022,18,1305,1305,2022,5,2,1
9981,6518,konocti christian academy,Lake,2013,18,1306,1306,2013,5,2,1
9982,6518,konocti christian academy,Lake,2014,18,1306,1306,2014,5,2,1
9983,6518,konocti christian academy,Lake,2015,18,1306,1306,2015,5,2,1
9984,6518,konocti christian academy,Lake,2022,18,1306,1306,2022,5,2,1
9985,6529,lower lake elementary,Lake,2013,18,1307,1307,2013,5,2,1
9986,6529,lower lake elementary,Lake,2014,18,1307,1307,2014,5,2,1
9987,6529,lower lake elementary,Lake,2015,18,1307,1307,2015,5,2,1
9988,6529,lower lake elementary,Lake,2016,18,1307,1307,2016,5,2,1
9989,6529,lower lake elementary,Lake,2017,18,1307,1307,2017,5,2,1
9990,6529,lower lake elementary,Lake,2018,18,1307,1307,2018,5,2,1
9991,6529,lower lake elementary,Lake,2019,18,1307,1307,2019,5,2,1
9992,6529,lower lake elementary,Lake,2020,18,1307,1307,2020,5,2,1
9993,6529,lower lake elementary,Lake,2021,18,1307,1307,2021,5,2,1
9994,6529,lower lake elementary,Lake,2022,18,1307,1307,2022,5,2,1
9995,6535,lake county international charter,Lake,2013,18,1308,1308,2013,5,2,1
9996,6535,lake county international charter,Lake,2014,18,1308,1308,2014,5,2,1
9997,6539,lakeport elementary,Lake,2013,18,1309,1309,2013,5,2,1
9998,6539,lakeport elementary,Lake,2014,18,1309,1309,2014,5,2,1
9999,6539,lakeport elementary,Lake,2015,18,1309,1309,2015,5,2,1
10000,6539,lakeport elementary,Lake,2016,18,1309,1309,2016,5,2,1
10001,6539,lakeport elementary,Lake,2017,18,1309,1309,2017,5,2,1
10002,6539,lakeport elementary,Lake,2018,18,1309,1309,2018,5,2,1
10003,6539,lakeport elementary,Lake,2019,18,1309,1309,2019,5,2,1
10004,6539,lakeport elementary,Lake,2020,18,1309,1309,2020,5,2,1
10005,6539,lakeport elementary,Lake,2021,18,1309,1309,2021,5,2,1
10006,6539,lakeport elementary,Lake,2022,18,1309,1309,2022,5,2,1
10007,6552,lucerne elementary,Lake,2013,18,1310,1310,2013,5,2,1
10008,6552,lucerne elementary,Lake,2014,18,1310,1310,2014,5,2,1
10009,6552,lucerne elementary,Lake,2015,18,1310,1310,2015,5,2,1
10010,6552,lucerne elementary,Lake,2016,18,1310,1310,2016,5,2,1
10011,6552,lucerne elementary,Lake,2017,18,1310,1310,2017,5,2,1
10012,6552,lucerne elementary,Lake,2018,18,1310,1310,2018,5,2,1
10013,6552,lucerne elementary,Lake,2019,18,1310,1310,2019,5,2,1
10014,6552,lucerne elementary,Lake,2020,18,1310,1310,2020,5,2,1
10015,6552,lucerne elementary,Lake,2021,18,1310,1310,2021,5,2,1
10016,6552,lucerne elementary,Lake,2022,18,1310,1310,2022,5,2,1
10017,6564,minnie cannon elementary,Lake,2013,18,1311,1311,2013,5,2,1
10018,6564,minnie cannon elementary,Lake,2014,18,1311,1311,2014,5,2,1
10019,6564,minnie cannon elementary,Lake,2015,18,1311,1311,2015,5,2,1
10020,6564,minnie cannon elementary,Lake,2016,18,1311,1311,2016,5,2,1
10021,6564,minnie cannon elementary,Lake,2019,18,1311,1311,2019,5,2,1
10022,6564,minnie cannon elementary,Lake,2020,18,1311,1311,2020,5,2,1
10023,6564,minnie cannon elementary,Lake,2021,18,1311,1311,2021,5,2,1
10024,6564,minnie cannon elementary,Lake,2022,18,1311,1311,2022,5,2,1
10025,6572,pomo,Lake,2013,18,1312,1312,2013,5,2,1
10026,6572,pomo,Lake,2014,18,1312,1312,2014,5,2,1
10027,6572,pomo,Lake,2015,18,1312,1312,2015,5,2,1
10028,6572,pomo,Lake,2016,18,1312,1312,2016,5,2,1
10029,6572,pomo,Lake,2017,18,1312,1312,2017,5,2,1
10030,6572,pomo,Lake,2018,18,1312,1312,2018,5,2,1
10031,6572,pomo,Lake,2019,18,1312,1312,2019,5,2,1
10032,6572,pomo,Lake,2020,18,1312,1312,2020,5,2,1
10033,6572,pomo,Lake,2021,18,1312,1312,2021,5,2,1
10034,6572,pomo,Lake,2022,18,1312,1312,2022,5,2,1
10035,6576,riviera elementary,Lake,2013,18,1313,1313,2013,5,2,1
10036,6576,riviera elementary,Lake,2014,18,1313,1313,2014,5,2,1
10037,6576,riviera elementary,Lake,2015,18,1313,1313,2015,5,2,1
10038,6576,riviera elementary,Lake,2016,18,1313,1313,2016,5,2,1
10039,6576,riviera elementary,Lake,2017,18,1313,1313,2017,5,2,1
10040,6576,riviera elementary,Lake,2018,18,1313,1313,2018,5,2,1
10041,6576,riviera elementary,Lake,2019,18,1313,1313,2019,5,2,1
10042,6576,riviera elementary,Lake,2020,18,1313,1313,2020,5,2,1
10043,6576,riviera elementary,Lake,2021,18,1313,1313,2021,5,2,1
10044,6576,riviera elementary,Lake,2022,18,1313,1313,2022,5,2,1
10045,6587,upper lake elementary,Lake,2013,18,1314,1314,2013,5,2,1
10046,6587,upper lake elementary,Lake,2014,18,1314,1314,2014,5,2,1
10047,6587,upper lake elementary,Lake,2015,18,1314,1314,2015,5,2,1
10048,6587,upper lake elementary,Lake,2016,18,1314,1314,2016,5,2,1
10049,6587,upper lake elementary,Lake,2017,18,1314,1314,2017,5,2,1
10050,6587,upper lake elementary,Lake,2018,18,1314,1314,2018,5,2,1
10051,6587,upper lake elementary,Lake,2019,18,1314,1314,2019,5,2,1
10052,6587,upper lake elementary,Lake,2020,18,1314,1314,2020,5,2,1
10053,6587,upper lake elementary,Lake,2021,18,1314,1314,2021,5,2,1
10054,6587,upper lake elementary,Lake,2022,18,1314,1314,2022,5,2,1
10055,6599,big valley elementary,Lassen,2013,19,1315,1315,2013,5,2,1
10056,6599,big valley elementary,Lassen,2014,19,1315,1315,2014,5,2,1
10057,6599,big valley elementary,Lassen,2015,19,1315,1315,2015,5,2,1
10058,6613,fletcher walker elementary,Lassen,2013,19,1316,1316,2013,5,2,1
10059,6613,fletcher walker elementary,Lassen,2014,19,1316,1316,2014,5,2,1
10060,6613,fletcher walker elementary,Lassen,2015,19,1316,1316,2015,5,2,1
10061,6613,fletcher walker elementary,Lassen,2016,19,1316,1316,2016,5,2,1
10062,6628,janesville elementary,Lassen,2013,19,1317,1317,2013,5,2,1
10063,6628,janesville elementary,Lassen,2014,19,1317,1317,2014,5,2,1
10064,6628,janesville elementary,Lassen,2015,19,1317,1317,2015,5,2,1
10065,6628,janesville elementary,Lassen,2016,19,1317,1317,2016,5,2,1
10066,6628,janesville elementary,Lassen,2017,19,1317,1317,2017,5,2,1
10067,6628,janesville elementary,Lassen,2018,19,1317,1317,2018,5,2,1
10068,6628,janesville elementary,Lassen,2019,19,1317,1317,2019,5,2,1
10069,6628,janesville elementary,Lassen,2020,19,1317,1317,2020,5,2,1
10070,6628,janesville elementary,Lassen,2021,19,1317,1317,2021,5,2,1
10071,6628,janesville elementary,Lassen,2022,19,1317,1317,2022,5,2,1
10072,6629,johnstonville elementary,Lassen,2013,19,1318,1318,2013,5,2,1
10073,6629,johnstonville elementary,Lassen,2014,19,1318,1318,2014,5,2,1
10074,6629,johnstonville elementary,Lassen,2015,19,1318,1318,2015,5,2,1
10075,6629,johnstonville elementary,Lassen,2016,19,1318,1318,2016,5,2,1
10076,6629,johnstonville elementary,Lassen,2017,19,1318,1318,2017,5,2,1
10077,6629,johnstonville elementary,Lassen,2019,19,1318,1318,2019,5,2,1
10078,6629,johnstonville elementary,Lassen,2020,19,1318,1318,2020,5,2,1
10079,6629,johnstonville elementary,Lassen,2022,19,1318,1318,2022,5,2,1
10080,6646,long valley,Lassen,2020,19,1319,1319,2020,5,2,1
10081,6646,long valley,Lassen,2022,19,1319,1319,2022,5,2,1
10082,6647,long valley charter,Lassen,2013,19,1320,1320,2013,5,2,1
10083,6647,long valley charter,Lassen,2014,19,1320,1320,2014,5,2,1
10084,6647,long valley charter,Lassen,2015,19,1320,1320,2015,5,2,1
10085,6647,long valley charter,Lassen,2016,19,1320,1320,2016,5,2,1
10086,6647,long valley charter,Lassen,2018,19,1320,1320,2018,5,2,1
10087,6647,long valley charter,Lassen,2019,19,1320,1320,2019,5,2,1
10088,6648,mckinley elementary,Lassen,2013,19,1321,1321,2013,5,2,1
10089,6648,mckinley elementary,Lassen,2014,19,1321,1321,2014,5,2,1
10090,6648,mckinley elementary,Lassen,2015,19,1321,1321,2015,5,2,1
10091,6648,mckinley elementary,Lassen,2016,19,1321,1321,2016,5,2,1
10092,6648,mckinley elementary,Lassen,2017,19,1321,1321,2017,5,2,1
10093,6648,mckinley elementary,Lassen,2018,19,1321,1321,2018,5,2,1
10094,6648,mckinley elementary,Lassen,2019,19,1321,1321,2019,5,2,1
10095,6648,mckinley elementary,Lassen,2020,19,1321,1321,2020,5,2,1
10096,6648,mckinley elementary,Lassen,2021,19,1321,1321,2021,5,2,1
10097,6648,mckinley elementary,Lassen,2022,19,1321,1321,2022,5,2,1
10098,6651,mt. lassen charter,Lassen,2014,19,1322,1322,2014,5,2,1
10099,6652,new day academy,Lassen,2013,19,1323,1323,2013,5,2,1
10100,6652,new day academy,Lassen,2014,19,1323,1323,2014,5,2,1
10101,6652,new day academy,Lassen,2015,19,1323,1323,2015,5,2,1
10102,6652,new day academy,Lassen,2016,19,1323,1323,2016,5,2,1
10103,6661,richmond elementary,Lassen,2013,19,1324,1324,2013,5,2,1
10104,6661,richmond elementary,Lassen,2014,19,1324,1324,2014,5,2,1
10105,6661,richmond elementary,Lassen,2015,19,1324,1324,2015,5,2,1
10106,6661,richmond elementary,Lassen,2016,19,1324,1324,2016,5,2,1
10107,6661,richmond elementary,Lassen,2017,19,1324,1324,2017,5,2,1
10108,6661,richmond elementary,Lassen,2018,19,1324,1324,2018,5,2,1
10109,6661,richmond elementary,Lassen,2019,19,1324,1324,2019,5,2,1
10110,6661,richmond elementary,Lassen,2020,19,1324,1324,2020,5,2,1
10111,6661,richmond elementary,Lassen,2022,19,1324,1324,2022,5,2,1
10112,6664,shaffer elementary,Lassen,2013,19,1325,1325,2013,5,2,1
10113,6664,shaffer elementary,Lassen,2014,19,1325,1325,2014,5,2,1
10114,6664,shaffer elementary,Lassen,2015,19,1325,1325,2015,5,2,1
10115,6664,shaffer elementary,Lassen,2016,19,1325,1325,2016,5,2,1
10116,6664,shaffer elementary,Lassen,2018,19,1325,1325,2018,5,2,1
10117,6664,shaffer elementary,Lassen,2019,19,1325,1325,2019,5,2,1
10118,6664,shaffer elementary,Lassen,2020,19,1325,1325,2020,5,2,1
10119,6664,shaffer elementary,Lassen,2021,19,1325,1325,2021,5,2,1
10120,6664,shaffer elementary,Lassen,2022,19,1325,1325,2022,5,2,1
10121,6665,sierra primary,Lassen,2013,19,1326,1326,2013,5,2,1
10122,6665,sierra primary,Lassen,2014,19,1326,1326,2014,5,2,1
10123,6665,sierra primary,Lassen,2015,19,1326,1326,2015,5,2,1
10124,6665,sierra primary,Lassen,2018,19,1326,1326,2018,5,2,1
10125,6695,a bright beginning,Los angeles,2014,20,1327,1327,2014,5,2,1
10126,6695,a bright beginning,Los angeles,2015,20,1327,1327,2015,5,2,1
10127,6695,a bright beginning,Los angeles,2018,20,1327,1327,2018,5,2,1
10128,6695,a bright beginning,Los angeles,2020,20,1327,1327,2020,5,2,1
10129,6695,a bright beginning,Los angeles,2021,20,1327,1327,2021,5,2,1
10130,6699,a bright beginning cdc,Los angeles,2015,20,1328,1328,2015,5,2,1
10131,6749,abc little school,Los angeles,2013,20,1329,1329,2013,5,2,1
10132,6749,abc little school,Los angeles,2014,20,1329,1329,2014,5,2,1
10133,6749,abc little school,Los angeles,2015,20,1329,1329,2015,5,2,1
10134,6754,abc little school???sherman oaks,Los angeles,2014,20,1330,1330,2014,5,2,1
10135,6754,abc little schoolâsherman oaks,Los angeles,2015,20,1330,1330,2015,5,2,1
10136,6756,"abc little school, studio city",Los angeles,2014,20,1331,1331,2014,5,2,1
10137,6765,abraham joshua heschel day school,Los angeles,2013,20,1332,1332,2013,5,2,1
10138,6765,abraham joshua heschel day school,Los angeles,2014,20,1332,1332,2014,5,2,1
10139,6765,abraham joshua heschel day school,Los angeles,2015,20,1332,1332,2015,5,2,1
10140,6765,abraham joshua heschel day school,Los angeles,2016,20,1332,1332,2016,5,2,1
10141,6765,abraham joshua heschel day school,Los angeles,2017,20,1332,1332,2017,5,2,1
10142,6765,abraham joshua heschel day school,Los angeles,2018,20,1332,1332,2018,5,2,1
10143,6765,abraham joshua heschel day school,Los angeles,2019,20,1332,1332,2019,5,2,1
10144,6765,abraham joshua heschel day school,Los angeles,2021,20,1332,1332,2021,5,2,1
10145,6766,abraham lincoln,Los angeles,2013,20,1333,1333,2013,5,2,1
10146,6766,abraham lincoln elementary,Los angeles,2013,20,1333,1333,2013,5,2,1
10147,6766,abraham lincoln,Los angeles,2014,20,1333,1333,2014,5,2,1
10148,6766,abraham lincoln elementary,Los angeles,2014,20,1333,1333,2014,5,2,1
10149,6766,abraham lincoln,Los angeles,2015,20,1333,1333,2015,5,2,1
10150,6766,abraham lincoln elementary,Los angeles,2015,20,1333,1333,2015,5,2,1
10151,6766,abraham lincoln,Los angeles,2016,20,1333,1333,2016,5,2,1
10152,6766,abraham lincoln elementary,Los angeles,2016,20,1333,1333,2016,5,2,1
10153,6766,abraham lincoln,Los angeles,2017,20,1333,1333,2017,5,2,1
10154,6766,abraham lincoln elementary,Los angeles,2017,20,1333,1333,2017,5,2,1
10155,6766,abraham lincoln,Los angeles,2018,20,1333,1333,2018,5,2,1
10156,6766,abraham lincoln elementary,Los angeles,2018,20,1333,1333,2018,5,2,1
10157,6766,abraham lincoln,Los angeles,2019,20,1333,1333,2019,5,2,1
10158,6766,abraham lincoln elementary,Los angeles,2019,20,1333,1333,2019,5,2,1
10159,6766,abraham lincoln elementary,Los angeles,2020,20,1333,1333,2020,5,2,1
10160,6766,abraham lincoln,Los angeles,2021,20,1333,1333,2021,5,2,1
10161,6766,abraham lincoln elementary,Los angeles,2021,20,1333,1333,2021,5,2,1
10162,6766,abraham lincoln,Los angeles,2022,20,1333,1333,2022,5,2,1
10163,6766,abraham lincoln elementary,Los angeles,2022,20,1333,1333,2022,5,2,1
10164,6776,academia moderna,Los angeles,2014,20,1334,1334,2014,5,2,1
10165,6776,academia moderna,Los angeles,2015,20,1334,1334,2015,5,2,1
10166,6776,academia moderna,Los angeles,2016,20,1334,1334,2016,5,2,1
10167,6776,academia moderna,Los angeles,2017,20,1334,1334,2017,5,2,1
10168,6776,academia moderna,Los angeles,2018,20,1334,1334,2018,5,2,1
10169,6776,academia moderna,Los angeles,2019,20,1334,1334,2019,5,2,1
10170,6776,academia moderna,Los angeles,2020,20,1334,1334,2020,5,2,1
10171,6776,academia moderna,Los angeles,2021,20,1334,1334,2021,5,2,1
10172,6776,academia moderna,Los angeles,2022,20,1334,1334,2022,5,2,1
10173,6796,academy for enriched sciences,Los angeles,2017,20,1335,1335,2017,5,2,1
10174,6796,academy for enriched sciences,Los angeles,2018,20,1335,1335,2018,5,2,1
10175,6796,academy for enriched sciences,Los angeles,2019,20,1335,1335,2019,5,2,1
10176,6796,academy for enriched sciences,Los angeles,2020,20,1335,1335,2020,5,2,1
10177,6796,academy for enriched sciences,Los angeles,2021,20,1335,1335,2021,5,2,1
10178,6796,academy for enriched sciences,Los angeles,2022,20,1335,1335,2022,5,2,1
10179,6799,primary academy for success,Los angeles,2013,20,1336,1336,2013,5,2,1
10180,6799,academy of arts and sciences: los angeles -k-8-,Los angeles,2014,20,1336,1336,2014,5,2,1
10181,6799,primary academy for success,Los angeles,2014,20,1336,1336,2014,5,2,1
10182,6799,primary academy for success,Los angeles,2015,20,1336,1336,2015,5,2,1
10183,6799,primary academy for success,Los angeles,2016,20,1336,1336,2016,5,2,1
10184,6799,primary academy for success,Los angeles,2017,20,1336,1336,2017,5,2,1
10185,6799,primary academy for success,Los angeles,2018,20,1336,1336,2018,5,2,1
10186,6799,primary academy for success,Los angeles,2019,20,1336,1336,2019,5,2,1
10187,6799,primary academy for success,Los angeles,2020,20,1336,1336,2020,5,2,1
10188,6799,primary academy for success,Los angeles,2021,20,1336,1336,2021,5,2,1
10189,6799,primary academy for success,Los angeles,2022,20,1336,1336,2022,5,2,1
10190,6813,academy of the arts,Los angeles,2020,20,1337,1337,2020,5,2,1
10191,6813,academy of the arts,Los angeles,2022,20,1337,1337,2022,5,2,1
10192,6819,accelerated,Los angeles,2013,20,1338,1338,2013,5,2,1
10193,6819,accelerated,Los angeles,2014,20,1338,1338,2014,5,2,1
10194,6819,accelerated,Los angeles,2015,20,1338,1338,2015,5,2,1
10195,6819,the accelerated,Los angeles,2016,20,1338,1338,2016,5,2,1
10196,6819,accelerated,Los angeles,2017,20,1338,1338,2017,5,2,1
10197,6819,accelerated,Los angeles,2018,20,1338,1338,2018,5,2,1
10198,6819,accelerated,Los angeles,2019,20,1338,1338,2019,5,2,1
10199,6819,accelerated,Los angeles,2020,20,1338,1338,2020,5,2,1
10200,6819,accelerated,Los angeles,2021,20,1338,1338,2021,5,2,1
10201,6819,accelerated,Los angeles,2022,20,1338,1338,2022,5,2,1
10202,6820,accelerated elementary charter,Los angeles,2013,20,1339,1339,2013,5,2,1
10203,6820,accelerated elementary charter,Los angeles,2014,20,1339,1339,2014,5,2,1
10204,6820,accelerated elementary charter,Los angeles,2015,20,1339,1339,2015,5,2,1
10205,6820,accelerated charter elementary,Los angeles,2016,20,1339,1339,2016,5,2,1
10206,6820,accelerated charter elementary,Los angeles,2017,20,1339,1339,2017,5,2,1
10207,6820,accelerated charter elementary,Los angeles,2018,20,1339,1339,2018,5,2,1
10208,6820,accelerated charter elementary,Los angeles,2019,20,1339,1339,2019,5,2,1
10209,6820,accelerated charter elementary,Los angeles,2020,20,1339,1339,2020,5,2,1
10210,6820,accelerated charter elementary,Los angeles,2021,20,1339,1339,2021,5,2,1
10211,6820,accelerated charter elementary,Los angeles,2022,20,1339,1339,2022,5,2,1
10212,6832,ada s. nelson elementary,Los angeles,2014,20,1340,1340,2014,5,2,1
10213,6832,ada s. nelson elementary,Los angeles,2015,20,1340,1340,2015,5,2,1
10214,6832,ada s. nelson elementary,Los angeles,2016,20,1340,1340,2016,5,2,1
10215,6832,ada s. nelson elementary,Los angeles,2017,20,1340,1340,2017,5,2,1
10216,6832,ada s. nelson elementary,Los angeles,2018,20,1340,1340,2018,5,2,1
10217,6832,ada s. nelson elementary,Los angeles,2019,20,1340,1340,2019,5,2,1
10218,6832,ada s. nelson elementary,Los angeles,2020,20,1340,1340,2020,5,2,1
10219,6832,ada s. nelson elementary,Los angeles,2021,20,1340,1340,2021,5,2,1
10220,6832,ada s. nelson elementary,Los angeles,2022,20,1340,1340,2022,5,2,1
10221,6838,adat ari el day school,Los angeles,2013,20,1341,1341,2013,5,2,1
10222,6838,adat ari el day school,Los angeles,2014,20,1341,1341,2014,5,2,1
10223,6838,adat ari el day school,Los angeles,2015,20,1341,1341,2015,5,2,1
10224,6838,adat ari el day school,Los angeles,2016,20,1341,1341,2016,5,2,1
10225,6838,adat ari el day school,Los angeles,2017,20,1341,1341,2017,5,2,1
10226,6838,adat ari el day school,Los angeles,2019,20,1341,1341,2019,5,2,1
10227,6844,addams elementary,Los angeles,2013,20,1342,1342,2013,5,2,1
10228,6844,addams elementary,Los angeles,2014,20,1342,1342,2014,5,2,1
10229,6844,addams elementary,Los angeles,2015,20,1342,1342,2015,5,2,1
10230,6844,addams elementary,Los angeles,2016,20,1342,1342,2016,5,2,1
10231,6844,addams elementary,Los angeles,2017,20,1342,1342,2017,5,2,1
10232,6844,addams elementary,Los angeles,2018,20,1342,1342,2018,5,2,1
10233,6844,addams elementary,Los angeles,2019,20,1342,1342,2019,5,2,1
10234,6844,addams elementary,Los angeles,2020,20,1342,1342,2020,5,2,1
10235,6844,addams elementary,Los angeles,2021,20,1342,1342,2021,5,2,1
10236,6844,addams elementary,Los angeles,2022,20,1342,1342,2022,5,2,1
10237,6857,adventist union school,Los angeles,2013,20,1343,1343,2013,5,2,1
10238,6861,aeolian elementary,Los angeles,2013,20,1344,1344,2013,5,2,1
10239,6861,aeolian elementary,Los angeles,2014,20,1344,1344,2014,5,2,1
10240,6861,aeolian elementary,Los angeles,2015,20,1344,1344,2015,5,2,1
10241,6861,aeolian elementary,Los angeles,2016,20,1344,1344,2016,5,2,1
10242,6861,aeolian elementary,Los angeles,2017,20,1344,1344,2017,5,2,1
10243,6861,aeolian elementary,Los angeles,2018,20,1344,1344,2018,5,2,1
10244,6861,aeolian elementary,Los angeles,2019,20,1344,1344,2019,5,2,1
10245,6861,aeolian elementary,Los angeles,2021,20,1344,1344,2021,5,2,1
